R,G,B,d
226,231,235,1
227,232,236,1
227,232,236,1
227,232,236,1
226,231,235,1
226,231,235,1
224,232,234,1
223,231,233,1
223,231,234,1
223,231,234,1
222,232,234,1
220,230,232,1
219,228,233,1
218,227,232,1
218,229,233,1
216,227,233,1
212,225,231,1
210,223,229,1
210,223,229,1
209,222,228,1
209,222,228,1
208,223,230,1
206,223,231,1
204,223,230,1
203,222,229,1
203,222,229,1
202,221,228,1
202,221,228,1
201,220,227,1
200,219,226,1
200,219,226,1
201,220,227,1
203,221,231,1
203,221,231,1
202,220,230,1
202,220,230,1
203,221,231,1
203,221,231,1
204,221,229,1
204,221,229,1
203,220,228,1
202,219,227,1
202,219,227,1
202,219,227,1
200,218,228,1
200,218,228,1
199,217,227,1
198,216,226,1
197,215,225,1
196,216,225,1
195,215,222,1
194,214,221,1
192,215,221,1
192,215,221,1
191,216,221,1
191,216,221,1
191,216,221,1
192,215,221,1
192,215,221,1
192,215,221,1
194,214,221,1
194,214,221,1
195,214,221,1
194,213,220,1
193,212,219,1
193,212,219,1
191,211,220,1
190,210,219,1
190,210,219,1
190,210,219,1
192,210,222,1
190,210,221,1
187,209,222,1
187,209,222,1
187,209,222,1
186,208,221,1
185,207,220,1
184,206,219,1
183,207,219,1
181,205,217,1
180,204,216,1
184,206,219,1
183,201,211,1
147,164,172,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
253,255,254,1
253,254,255,1
227,236,231,1
227,236,235,1
227,235,237,1
226,235,234,1
228,237,234,1
228,237,234,1
227,235,237,1
226,234,237,1
225,232,238,1
228,235,241,1
229,237,239,1
224,232,235,1
227,234,242,1
226,233,243,1
225,232,240,1
228,235,241,1
225,232,238,1
225,232,238,1
225,232,238,1
226,233,239,1
224,232,235,1
223,231,234,1
226,234,236,1
225,233,235,1
223,230,236,1
226,233,239,1
224,232,235,1
223,231,234,1
223,231,234,1
223,231,234,1
222,232,234,1
221,231,233,1
219,228,233,1
218,227,234,1
217,228,234,1
216,226,235,1
215,225,234,1
214,224,233,1
211,224,230,1
210,223,229,1
210,223,229,1
208,223,228,1
206,223,230,1
206,223,231,1
205,222,230,1
204,221,229,1
204,221,229,1
203,220,228,1
203,220,228,1
203,220,228,1
202,219,227,1
204,221,229,1
206,223,231,1
206,223,231,1
206,223,231,1
206,223,231,1
206,223,231,1
206,223,231,1
206,223,231,1
206,223,231,1
205,222,230,1
204,221,229,1
203,220,230,1
203,220,230,1
202,219,229,1
202,219,229,1
201,218,228,1
200,218,228,1
199,217,227,1
198,216,226,1
196,216,223,1
195,215,222,1
195,215,222,1
193,216,222,1
192,216,220,1
193,217,221,1
193,217,221,1
195,216,221,1
195,215,222,1
195,215,222,1
196,215,222,1
196,215,222,1
196,215,222,1
195,214,221,1
194,212,222,1
193,211,221,1
191,211,220,1
191,211,220,1
191,211,220,1
190,210,219,1
192,212,221,1
191,211,220,1
188,210,221,1
188,210,221,1
188,210,223,1
187,209,222,1
186,208,221,1
185,209,221,1
183,207,219,1
185,209,221,1
182,204,217,1
187,207,218,1
184,201,209,1
147,162,169,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,255,255,1
226,235,232,1
229,238,237,1
226,235,234,1
226,235,232,1
227,236,233,1
227,235,237,1
228,236,239,1
228,236,239,1
227,235,237,1
225,234,233,1
227,235,237,1
230,237,245,1
225,232,242,1
225,232,240,1
227,234,240,1
225,233,236,1
225,233,236,1
226,233,239,1
226,233,239,1
224,231,237,1
224,232,234,1
226,234,236,1
226,234,236,1
225,232,240,1
224,231,239,1
225,233,236,1
224,232,234,1
224,232,235,1
224,232,235,1
223,233,235,1
221,231,233,1
219,228,233,1
218,227,234,1
217,227,236,1
216,226,235,1
215,225,234,1
214,224,233,1
211,224,230,1
210,223,229,1
209,222,228,1
207,222,227,1
208,223,230,1
206,223,230,1
205,222,230,1
204,221,228,1
204,221,229,1
203,220,227,1
203,220,228,1
203,220,227,1
203,220,228,1
205,222,229,1
206,223,231,1
206,223,230,1
206,223,231,1
206,223,230,1
207,224,232,1
206,223,231,1
206,223,231,1
206,223,231,1
206,223,231,1
204,221,229,1
204,221,229,1
203,220,228,1
203,220,230,1
202,219,227,1
200,217,227,1
200,217,225,1
199,217,227,1
198,217,224,1
196,216,223,1
195,215,222,1
195,215,222,1
195,215,222,1
193,217,221,1
193,217,221,1
195,216,221,1
195,216,221,1
195,215,222,1
195,215,222,1
196,215,222,1
196,215,222,1
195,214,221,1
195,214,221,1
194,212,222,1
193,211,221,1
192,212,221,1
191,211,220,1
191,211,220,1
191,211,220,1
192,212,221,1
192,212,221,1
189,211,222,1
188,210,221,1
188,210,223,1
187,211,223,1
186,209,223,1
185,208,222,1
186,210,222,1
186,208,221,1
185,205,216,1
188,206,216,1
188,202,211,1
149,162,170,1
254,255,255,1
230,236,232,1
228,234,234,1
225,230,233,1
225,234,233,1
228,237,236,1
228,236,239,1
230,238,240,1
229,238,235,1
221,230,227,1
222,231,228,1
230,239,238,1
232,239,245,1
225,232,238,1
224,231,237,1
226,234,237,1
224,232,235,1
224,232,235,1
228,235,241,1
223,230,236,1
223,230,236,1
227,235,237,1
227,235,237,1
225,233,235,1
224,231,237,1
224,231,237,1
224,232,234,1
223,232,231,1
223,231,233,1
224,232,234,1
222,232,233,1
220,230,232,1
217,226,231,1
216,225,232,1
216,226,235,1
215,225,234,1
214,224,233,1
213,223,232,1
211,224,232,1
210,223,229,1
209,222,228,1
208,223,228,1
207,222,227,1
205,223,227,1
204,221,228,1
204,222,226,1
203,220,227,1
203,221,225,1
203,220,227,1
203,221,225,1
203,220,227,1
205,223,227,1
207,224,231,1
207,225,229,1
207,224,231,1
207,225,229,1
207,224,231,1
207,224,231,1
207,224,231,1
207,224,231,1
206,223,230,1
205,222,229,1
207,222,229,1
206,221,228,1
204,221,229,1
203,220,227,1
202,219,227,1
202,219,226,1
201,220,227,1
200,219,225,1
199,218,224,1
198,217,223,1
196,217,222,1
196,217,222,1
194,218,222,1
194,218,222,1
195,216,221,1
195,216,221,1
195,216,221,1
194,215,220,1
195,214,221,1
195,214,221,1
195,214,221,1
194,213,220,1
194,212,222,1
193,211,221,1
192,212,221,1
192,212,221,1
192,212,221,1
192,212,221,1
191,213,224,1
190,212,223,1
189,211,224,1
189,211,224,1
188,211,225,1
187,210,224,1
186,209,223,1
184,210,223,1
185,209,221,1
183,205,218,1
182,202,213,1
187,204,212,1
191,204,212,1
151,162,168,1
254,255,255,1
221,227,223,1
223,229,227,1
225,234,231,1
227,236,235,1
225,234,233,1
230,239,236,1
231,240,235,1
218,228,220,1
221,230,225,1
231,240,237,1
231,239,241,1
224,232,235,1
224,232,234,1
225,233,235,1
222,230,232,1
224,232,234,1
230,237,243,1
221,228,234,1
222,230,233,1
230,238,240,1
228,237,236,1
223,231,233,1
223,231,234,1
225,232,238,1
223,231,233,1
222,231,230,1
222,230,232,1
223,231,233,1
221,231,232,1
218,228,230,1
216,225,230,1
214,223,228,1
214,225,231,1
214,225,231,1
213,223,232,1
213,224,230,1
211,224,232,1
211,224,230,1
210,223,229,1
210,223,229,1
207,222,227,1
205,223,227,1
204,222,226,1
204,222,226,1
203,221,225,1
203,221,225,1
203,221,225,1
203,221,225,1
204,222,226,1
206,224,228,1
207,225,229,1
207,225,229,1
207,225,229,1
207,225,229,1
207,225,229,1
207,225,229,1
207,225,229,1
207,224,231,1
207,224,231,1
206,223,230,1
207,222,229,1
207,222,229,1
205,222,229,1
204,221,228,1
203,220,227,1
203,220,227,1
202,221,227,1
201,220,226,1
200,219,225,1
200,219,225,1
198,219,224,1
198,219,224,1
197,218,223,1
194,218,222,1
196,217,222,1
195,216,221,1
194,215,220,1
194,215,220,1
195,214,221,1
195,214,221,1
195,214,221,1
194,213,220,1
194,212,222,1
193,211,221,1
192,212,221,1
192,212,221,1
192,212,221,1
192,212,221,1
191,213,224,1
190,212,223,1
190,212,225,1
189,211,224,1
188,211,225,1
187,210,224,1
185,211,224,1
184,210,223,1
185,209,221,1
181,203,214,1
182,202,211,1
188,205,213,1
192,205,213,1
151,162,168,1
253,252,255,1
251,251,253,1
218,228,219,1
226,236,227,1
234,244,236,1
223,233,225,1
222,233,225,1
229,240,234,1
227,238,234,1
223,233,232,1
225,234,233,1
224,233,232,1
222,231,230,1
224,232,234,1
228,235,241,1
223,230,236,1
224,232,235,1
228,236,238,1
225,234,233,1
222,231,230,1
225,230,233,1
227,232,236,1
223,231,234,1
223,231,233,1
223,231,234,1
223,231,234,1
221,231,233,1
219,229,231,1
216,225,230,1
215,224,229,1
214,225,229,1
214,225,229,1
213,224,230,1
213,224,228,1
211,224,230,1
211,225,228,1
210,224,227,1
210,223,229,1
207,222,227,1
207,222,229,1
207,222,229,1
206,221,228,1
206,221,228,1
206,221,228,1
206,221,228,1
206,221,228,1
206,221,228,1
208,223,230,1
209,224,231,1
209,224,231,1
209,224,231,1
209,224,231,1
209,224,231,1
209,224,229,1
209,224,229,1
210,225,230,1
209,224,229,1
208,223,228,1
208,223,228,1
207,222,227,1
207,222,227,1
206,221,226,1
203,221,225,1
203,221,225,1
202,220,224,1
202,220,224,1
200,219,223,1
200,219,223,1
199,218,222,1
198,219,222,1
198,219,222,1
197,218,221,1
196,217,222,1
195,216,221,1
194,215,220,1
194,215,220,1
195,214,221,1
195,214,221,1
195,214,221,1
195,214,221,1
194,212,222,1
194,212,222,1
192,212,221,1
192,212,221,1
192,212,221,1
192,212,221,1
191,213,224,1
189,213,225,1
189,213,225,1
188,212,224,1
188,211,225,1
187,210,224,1
187,210,224,1
186,209,223,1
189,213,225,1
184,206,217,1
187,207,216,1
191,208,215,1
190,203,209,1
151,162,166,1
254,255,255,1
254,255,255,1
252,253,255,1
251,255,254,1
231,241,232,1
224,234,226,1
225,237,227,1
228,240,230,1
225,236,228,1
225,236,230,1
228,237,232,1
225,234,231,1
225,234,231,1
226,235,234,1
224,232,235,1
227,235,238,1
227,235,238,1
223,231,233,1
221,230,229,1
224,233,232,1
228,234,234,1
225,230,233,1
223,231,234,1
223,231,234,1
223,231,234,1
224,232,235,1
221,231,233,1
219,229,231,1
217,226,231,1
216,225,230,1
215,226,230,1
215,226,230,1
214,225,229,1
214,225,229,1
212,226,229,1
211,225,228,1
210,224,227,1
210,223,229,1
208,223,228,1
208,223,230,1
208,223,230,1
207,222,229,1
207,222,229,1
207,222,229,1
207,222,229,1
207,222,229,1
207,222,229,1
208,223,230,1
210,225,232,1
210,225,232,1
209,224,231,1
210,225,232,1
210,225,232,1
210,225,230,1
209,224,227,1
210,225,228,1
210,225,230,1
209,224,229,1
208,223,228,1
208,223,228,1
207,222,227,1
206,221,226,1
203,221,225,1
203,221,225,1
202,220,224,1
202,220,224,1
201,220,224,1
200,219,223,1
199,219,220,1
199,219,220,1
198,219,222,1
198,219,222,1
197,218,223,1
196,217,222,1
195,216,221,1
195,216,221,1
196,215,222,1
196,215,222,1
196,215,222,1
196,215,222,1
195,213,223,1
194,212,222,1
193,213,222,1
193,213,222,1
193,213,222,1
191,214,222,1
191,213,226,1
190,214,226,1
189,213,225,1
188,212,224,1
188,211,225,1
188,211,225,1
187,210,224,1
186,210,222,1
187,211,221,1
183,206,214,1
188,208,215,1
191,208,215,1
182,195,201,1
149,160,164,1
253,253,255,1
254,254,255,1
254,254,255,1
254,254,255,1
254,254,255,1
254,254,255,1
254,254,255,1
252,254,253,1
250,252,251,1
227,237,228,1
216,226,217,1
212,222,213,1
220,231,223,1
219,231,221,1
225,237,227,1
227,239,229,1
230,240,232,1
228,238,230,1
230,239,234,1
228,237,234,1
224,232,234,1
228,236,238,1
228,233,236,1
222,227,230,1
223,229,229,1
227,233,233,1
227,233,233,1
225,231,231,1
223,231,233,1
223,231,233,1
223,231,234,1
223,231,234,1
221,230,235,1
219,228,233,1
217,226,231,1
217,226,231,1
217,228,232,1
216,227,231,1
215,226,230,1
215,226,230,1
213,226,232,1
212,225,231,1
211,224,230,1
211,224,230,1
210,225,230,1
209,224,229,1
209,224,229,1
209,224,229,1
208,223,228,1
208,223,228,1
208,223,228,1
208,223,228,1
207,222,227,1
209,224,229,1
211,226,231,1
211,226,231,1
210,225,230,1
210,225,230,1
210,225,230,1
210,225,230,1
211,225,228,1
211,225,228,1
211,224,230,1
210,223,229,1
210,223,229,1
209,222,228,1
208,223,228,1
207,222,227,1
206,221,226,1
206,221,226,1
203,221,225,1
203,221,225,1
203,221,225,1
202,220,224,1
202,220,222,1
200,220,221,1
199,220,223,1
198,219,222,1
198,219,222,1
197,218,221,1
196,217,222,1
196,217,222,1
197,216,223,1
197,216,223,1
197,216,223,1
196,215,222,1
196,214,224,1
195,213,223,1
194,214,223,1
194,214,223,1
194,214,223,1
192,215,223,1
192,214,227,1
190,214,226,1
189,212,226,1
189,212,226,1
189,212,226,1
188,211,225,1
187,211,223,1
187,211,223,1
186,208,219,1
183,206,214,1
189,209,216,1
190,208,212,1
170,184,187,1
144,155,157,1
253,252,255,1
254,254,255,1
254,254,255,1
253,253,255,1
252,251,255,1
254,253,255,1
253,253,255,1
254,255,255,1
225,235,226,1
231,241,232,1
234,244,236,1
230,239,234,1
226,235,232,1
227,236,235,1
225,231,231,1
222,228,228,1
225,231,231,1
226,231,234,1
225,230,233,1
227,232,235,1
223,231,233,1
223,231,233,1
223,231,234,1
223,231,234,1
221,230,235,1
219,228,233,1
218,227,232,1
218,227,232,1
217,228,232,1
216,227,231,1
216,227,231,1
216,227,233,1
214,227,233,1
213,226,234,1
213,226,235,1
212,225,233,1
211,226,231,1
210,225,230,1
210,225,230,1
210,225,230,1
209,224,229,1
209,224,229,1
209,224,229,1
209,224,229,1
208,223,228,1
210,225,230,1
211,226,231,1
211,226,231,1
211,226,231,1
211,226,231,1
211,226,231,1
211,226,231,1
212,226,229,1
212,226,229,1
212,225,231,1
211,224,230,1
210,223,229,1
210,223,229,1
208,223,228,1
207,222,227,1
207,222,227,1
206,221,226,1
203,221,225,1
203,221,225,1
203,221,225,1
203,221,225,1
202,220,222,1
201,219,221,1
200,219,223,1
199,220,223,1
198,219,222,1
198,219,222,1
197,218,223,1
197,218,223,1
197,216,223,1
197,216,223,1
197,216,223,1
197,216,223,1
197,215,225,1
196,214,224,1
195,215,224,1
195,215,224,1
195,215,224,1
196,216,225,1
192,214,227,1
191,215,227,1
190,213,227,1
189,212,226,1
189,212,226,1
189,213,225,1
188,212,224,1
187,211,221,1
189,212,220,1
189,209,216,1
193,212,218,1
190,208,212,1
163,177,178,1
140,151,153,1
254,252,255,1
254,253,255,1
254,253,255,1
254,254,255,1
229,239,230,1
232,238,234,1
222,228,224,1
213,219,217,1
219,225,223,1
227,232,235,1
227,232,236,1
226,231,235,1
226,231,235,1
223,231,233,1
223,232,231,1
223,231,233,1
222,230,232,1
221,231,233,1
220,230,232,1
220,229,234,1
219,228,233,1
218,229,233,1
217,228,232,1
218,229,235,1
218,229,235,1
213,226,234,1
214,227,236,1
215,227,239,1
212,224,236,1
213,226,232,1
213,227,230,1
212,226,229,1
212,226,229,1
212,226,229,1
212,226,229,1
211,225,228,1
211,225,228,1
211,225,228,1
212,226,229,1
212,226,229,1
212,226,229,1
212,226,229,1
212,226,229,1
212,226,229,1
212,226,229,1
212,225,231,1
212,225,231,1
212,225,231,1
211,224,230,1
210,223,231,1
210,223,231,1
208,223,230,1
207,222,229,1
207,222,229,1
206,221,228,1
205,220,227,1
205,220,227,1
204,222,226,1
204,222,226,1
204,222,226,1
203,221,225,1
202,221,227,1
201,220,226,1
200,219,225,1
199,218,224,1
199,218,224,1
199,218,224,1
199,218,224,1
198,217,223,1
198,217,224,1
198,217,224,1
198,217,224,1
197,216,223,1
197,215,225,1
196,214,224,1
196,214,224,1
195,215,224,1
192,214,227,1
191,215,227,1
192,214,227,1
191,213,226,1
191,213,226,1
190,212,225,1
189,211,224,1
189,211,222,1
190,210,219,1
190,210,217,1
199,218,222,1
197,212,215,1
159,170,172,1
140,150,151,1
253,252,255,1
254,253,255,1
254,253,255,1
254,255,255,1
226,232,232,1
227,232,235,1
227,232,238,1
224,229,233,1
224,232,235,1
222,230,232,1
223,231,234,1
224,232,235,1
221,230,235,1
220,229,234,1
220,229,234,1
218,227,232,1
218,229,231,1
218,229,231,1
217,228,232,1
217,228,232,1
214,227,233,1
215,228,236,1
215,227,239,1
213,225,237,1
214,227,235,1
213,226,232,1
213,226,232,1
213,226,232,1
213,226,232,1
213,226,232,1
212,225,231,1
211,224,230,1
211,224,230,1
212,225,231,1
212,225,231,1
212,225,231,1
211,224,230,1
212,225,231,1
212,225,231,1
212,225,231,1
212,225,231,1
212,225,231,1
212,225,231,1
211,224,230,1
210,223,231,1
210,223,231,1
208,223,230,1
207,222,229,1
208,223,230,1
207,222,229,1
206,221,228,1
206,221,228,1
205,223,227,1
205,223,227,1
204,222,226,1
204,222,226,1
203,220,227,1
201,220,226,1
200,219,225,1
199,218,224,1
199,218,224,1
199,218,224,1
199,218,224,1
198,217,223,1
199,218,225,1
199,218,225,1
198,217,224,1
198,217,224,1
197,215,225,1
197,215,225,1
197,215,225,1
197,215,225,1
193,215,226,1
192,214,227,1
191,213,226,1
191,213,226,1
191,213,226,1
190,212,223,1
190,212,223,1
189,212,220,1
191,211,218,1
186,205,211,1
192,210,214,1
184,200,200,1
142,153,155,1
136,146,147,1
254,255,255,1
227,231,232,1
230,233,238,1
229,234,240,1
224,231,237,1
222,229,235,1
222,229,237,1
223,230,238,1
220,229,236,1
219,228,235,1
221,230,235,1
220,230,232,1
219,231,231,1
219,231,231,1
218,230,228,1
216,228,228,1
215,229,230,1
216,230,233,1
214,227,235,1
214,227,235,1
216,226,235,1
216,226,235,1
215,225,234,1
215,225,234,1
215,225,234,1
215,225,234,1
214,224,233,1
214,224,233,1
213,223,232,1
214,224,233,1
215,225,234,1
214,224,233,1
214,224,233,1
214,224,233,1
214,224,233,1
214,224,233,1
214,224,233,1
215,225,234,1
214,224,233,1
213,223,232,1
210,223,231,1
210,223,231,1
209,224,231,1
208,223,230,1
208,223,230,1
207,222,229,1
206,221,228,1
206,221,228,1
207,222,229,1
207,222,229,1
206,221,228,1
204,221,228,1
203,220,227,1
202,219,226,1
201,218,225,1
201,218,225,1
200,219,225,1
200,219,225,1
199,218,224,1
199,218,224,1
199,218,225,1
199,218,225,1
198,217,224,1
198,217,224,1
197,216,223,1
197,216,223,1
198,215,223,1
197,215,225,1
195,215,226,1
195,215,226,1
194,214,225,1
193,213,224,1
193,213,224,1
192,212,223,1
192,212,223,1
191,211,220,1
195,214,221,1
187,206,212,1
190,208,212,1
182,196,197,1
134,144,146,1
133,141,143,1
252,253,255,1
253,251,254,1
254,255,255,1
254,255,255,1
253,252,255,1
221,225,224,1
218,223,226,1
220,225,231,1
223,230,238,1
225,232,242,1
224,231,241,1
224,233,242,1
222,231,238,1
220,229,234,1
220,230,232,1
220,232,230,1
222,234,230,1
220,232,228,1
218,230,226,1
217,232,229,1
215,229,229,1
213,227,230,1
214,227,233,1
217,227,236,1
217,227,237,1
216,226,236,1
216,226,236,1
216,226,236,1
216,226,236,1
215,225,235,1
215,225,235,1
215,225,235,1
216,226,236,1
216,226,236,1
216,226,236,1
215,225,235,1
216,226,236,1
216,226,236,1
215,225,235,1
215,225,234,1
215,225,234,1
214,224,233,1
213,223,232,1
211,224,232,1
211,224,232,1
209,224,231,1
208,223,230,1
208,223,230,1
207,222,229,1
207,222,229,1
207,222,229,1
207,222,229,1
207,222,229,1
206,221,228,1
206,221,228,1
203,220,227,1
203,220,227,1
202,219,226,1
202,219,226,1
202,219,226,1
200,219,225,1
200,219,225,1
200,219,225,1
200,219,226,1
199,218,225,1
199,218,225,1
198,217,224,1
198,217,224,1
198,217,224,1
199,216,224,1
199,216,224,1
195,213,223,1
195,215,224,1
195,215,226,1
195,215,224,1
194,214,225,1
192,212,221,1
192,210,220,1
190,209,216,1
190,209,215,1
191,209,213,1
192,207,210,1
180,194,195,1
140,150,151,1
137,145,147,1
254,255,255,1
254,255,255,1
254,252,255,1
251,252,255,1
254,255,255,1
195,201,197,1
215,220,224,1
226,233,239,1
230,237,245,1
229,236,244,1
231,240,247,1
226,235,242,1
219,229,231,1
220,230,231,1
221,233,229,1
224,237,230,1
223,236,227,1
221,234,225,1
218,233,228,1
215,230,227,1
213,227,227,1
215,229,232,1
219,229,238,1
219,229,239,1
218,228,238,1
218,228,238,1
218,228,238,1
218,228,238,1
217,227,237,1
217,227,237,1
216,226,236,1
217,227,237,1
218,228,238,1
217,227,237,1
217,227,237,1
217,227,237,1
217,227,237,1
216,226,236,1
215,225,234,1
216,226,235,1
215,225,234,1
214,224,233,1
211,224,232,1
211,224,232,1
210,225,232,1
209,224,231,1
209,224,231,1
209,224,231,1
208,223,230,1
208,223,230,1
208,223,230,1
208,223,230,1
207,222,229,1
207,222,229,1
206,220,229,1
206,220,229,1
205,219,228,1
203,220,228,1
203,220,228,1
202,219,227,1
202,219,227,1
202,219,227,1
201,220,226,1
201,220,226,1
202,219,226,1
201,218,225,1
201,218,225,1
200,217,224,1
200,217,224,1
200,217,225,1
194,213,220,1
197,216,223,1
199,217,227,1
199,218,225,1
197,215,225,1
194,213,220,1
192,209,217,1
191,208,216,1
188,205,212,1
193,211,215,1
183,198,201,1
166,177,179,1
144,154,155,1
140,148,150,1
254,254,255,1
254,255,255,1
253,255,254,1
254,255,255,1
251,252,254,1
251,251,253,1
253,253,255,1
219,225,221,1
224,232,234,1
226,234,236,1
225,233,236,1
225,235,237,1
222,232,234,1
220,230,231,1
224,234,233,1
222,235,228,1
223,236,229,1
223,236,227,1
222,235,228,1
219,234,231,1
216,230,230,1
214,228,231,1
216,230,233,1
220,231,237,1
219,230,236,1
218,229,235,1
218,229,235,1
218,229,235,1
218,229,235,1
218,229,235,1
217,228,234,1
217,228,234,1
218,229,235,1
218,229,235,1
218,229,235,1
217,228,234,1
217,228,234,1
217,228,234,1
217,228,234,1
216,226,235,1
216,226,235,1
215,225,234,1
214,224,233,1
211,224,232,1
211,224,232,1
210,225,232,1
210,225,232,1
209,224,231,1
209,224,231,1
209,224,231,1
208,223,230,1
208,223,230,1
207,222,229,1
207,222,229,1
207,222,229,1
207,221,230,1
206,220,229,1
206,220,229,1
205,219,228,1
203,220,228,1
203,220,228,1
203,220,228,1
202,219,227,1
202,221,227,1
202,221,227,1
202,219,226,1
202,219,226,1
201,218,225,1
201,218,225,1
201,218,225,1
201,218,225,1
197,214,222,1
198,217,224,1
200,219,226,1
200,219,226,1
199,216,224,1
196,213,221,1
194,211,219,1
193,210,217,1
193,211,215,1
202,217,220,1
194,208,211,1
181,192,194,1
167,177,178,1
145,153,155,1
254,255,255,1
254,255,255,1
254,255,255,1
253,253,255,1
254,255,255,1
254,255,255,1
254,255,255,1
254,254,255,1
253,251,254,1
252,252,254,1
254,253,255,1
253,251,254,1
214,224,216,1
217,226,221,1
212,223,217,1
213,224,220,1
222,233,229,1
226,237,231,1
222,235,228,1
220,233,226,1
220,232,228,1
221,233,231,1
218,232,233,1
218,231,239,1
218,230,242,1
218,231,240,1
219,230,232,1
219,231,229,1
218,230,228,1
218,230,228,1
218,230,228,1
218,230,228,1
217,229,227,1
217,229,227,1
217,229,227,1
218,230,228,1
218,230,228,1
218,230,228,1
217,229,227,1
217,229,227,1
217,229,227,1
216,228,228,1
216,227,231,1
216,227,233,1
215,226,232,1
214,225,231,1
211,224,230,1
211,224,230,1
210,225,232,1
210,225,232,1
209,224,231,1
209,224,231,1
209,224,229,1
208,223,228,1
208,223,228,1
207,222,227,1
207,222,227,1
207,222,229,1
208,221,230,1
208,221,230,1
206,220,229,1
206,220,229,1
204,221,229,1
204,221,229,1
203,220,228,1
203,220,228,1
203,220,227,1
203,220,227,1
202,219,226,1
202,219,226,1
201,218,225,1
201,218,225,1
203,218,223,1
201,219,223,1
200,217,224,1
200,217,224,1
199,216,223,1
199,216,223,1
200,215,222,1
200,215,222,1
198,215,222,1
197,214,221,1
199,214,219,1
209,224,227,1
214,228,231,1
202,213,215,1
182,192,193,1
149,157,159,1
254,255,255,1
254,255,255,1
254,254,255,1
254,255,255,1
254,253,255,1
254,254,255,1
254,255,255,1
254,253,255,1
208,220,210,1
223,234,226,1
224,235,227,1
222,233,225,1
216,229,222,1
218,228,227,1
220,231,233,1
220,230,239,1
220,232,244,1
222,234,250,1
220,233,242,1
219,231,229,1
219,232,225,1
218,230,226,1
218,230,226,1
218,230,226,1
218,231,224,1
217,230,221,1
217,230,221,1
217,230,223,1
218,231,224,1
219,231,227,1
218,231,224,1
217,230,223,1
217,230,221,1
217,230,221,1
216,229,222,1
217,229,229,1
217,228,232,1
216,227,231,1
214,225,231,1
211,224,232,1
212,225,233,1
211,226,233,1
210,225,232,1
210,225,230,1
210,225,230,1
210,225,232,1
209,224,231,1
209,224,229,1
208,223,228,1
207,222,227,1
207,222,227,1
208,221,229,1
208,221,229,1
206,221,228,1
206,221,228,1
204,221,228,1
204,221,228,1
203,220,227,1
203,220,227,1
204,221,228,1
203,220,227,1
203,220,227,1
202,219,226,1
202,219,226,1
202,219,226,1
204,219,226,1
203,218,223,1
204,221,228,1
201,218,225,1
198,215,222,1
197,214,221,1
198,215,223,1
200,217,224,1
201,218,225,1
201,219,223,1
202,217,222,1
211,225,226,1
208,222,222,1
178,190,190,1
154,163,162,1
141,147,147,1
254,254,255,1
252,250,253,1
225,235,226,1
223,233,225,1
214,225,221,1
216,224,227,1
226,235,242,1
220,228,241,1
217,226,243,1
225,234,251,1
224,234,243,1
216,231,226,1
217,233,223,1
217,231,231,1
215,229,230,1
216,230,230,1
218,233,228,1
216,232,221,1
213,229,216,1
214,230,220,1
218,233,228,1
215,230,227,1
215,230,225,1
216,232,222,1
214,230,219,1
216,232,219,1
215,231,220,1
213,228,221,1
214,229,226,1
214,228,229,1
210,223,229,1
214,227,236,1
211,224,233,1
210,224,233,1
211,226,233,1
210,226,226,1
209,224,227,1
210,224,235,1
208,222,233,1
209,224,229,1
210,225,228,1
208,221,227,1
208,221,227,1
207,221,224,1
208,222,225,1
207,223,223,1
206,222,222,1
206,221,224,1
206,221,224,1
206,221,226,1
205,220,225,1
203,220,227,1
203,220,227,1
202,219,227,1
202,219,227,1
202,219,227,1
202,219,226,1
202,219,226,1
202,219,226,1
205,223,227,1
202,219,226,1
197,216,223,1
196,215,222,1
196,214,224,1
201,218,226,1
203,220,227,1
202,220,224,1
206,222,222,1
206,221,218,1
193,204,200,1
141,150,145,1
115,120,116,1
135,140,136,1
253,255,254,1
253,255,254,1
254,254,255,1
218,228,219,1
215,224,219,1
216,224,226,1
222,229,237,1
225,231,243,1
215,223,236,1
219,227,238,1
221,232,236,1
217,232,225,1
216,232,222,1
216,230,231,1
217,231,234,1
216,230,231,1
214,229,224,1
215,231,218,1
216,232,219,1
215,230,223,1
217,232,229,1
214,228,228,1
215,230,227,1
216,231,224,1
214,230,220,1
215,231,221,1
213,229,219,1
216,231,224,1
214,229,226,1
212,226,227,1
212,225,231,1
214,227,236,1
212,224,236,1
211,225,234,1
213,228,235,1
211,226,229,1
210,225,230,1
210,224,237,1
209,223,236,1
208,223,226,1
209,225,225,1
209,223,224,1
209,223,224,1
208,222,223,1
208,222,223,1
207,223,223,1
207,223,222,1
207,223,223,1
207,223,223,1
207,222,225,1
206,221,226,1
204,221,228,1
204,221,228,1
203,220,228,1
203,220,228,1
202,219,227,1
202,219,227,1
202,219,226,1
203,220,227,1
207,225,229,1
201,218,225,1
196,215,222,1
194,212,222,1
197,215,225,1
202,221,228,1
204,221,228,1
202,217,222,1
197,211,211,1
201,213,209,1
186,197,191,1
254,255,255,1
253,252,255,1
219,225,223,1
224,233,232,1
220,228,230,1
208,218,219,1
213,223,225,1
220,232,230,1
217,233,223,1
216,231,224,1
216,230,230,1
