R,G,B,d
216,213,178,3
209,211,164,3
213,217,158,3
175,183,108,3
153,162,83,3
189,199,126,3
182,192,121,3
221,233,161,3
190,204,117,3
149,166,54,3
137,155,37,3
146,161,56,3
202,216,119,3
208,223,130,3
178,192,107,3
199,212,140,3
216,229,157,3
180,196,107,3
174,193,86,3
167,189,65,3
181,202,73,3
207,227,104,3
203,223,98,3
178,198,64,3
166,186,53,3
166,180,67,3
190,202,104,3
175,185,99,3
127,137,51,3
111,125,28,3
134,149,44,3
124,141,27,3
131,144,56,3
198,207,160,3
191,204,132,3
167,182,101,3
124,137,67,3
189,199,146,3
211,220,189,3
209,216,198,3
231,237,225,3
197,204,186,3
145,152,118,3
198,206,165,3
219,225,191,3
210,214,187,3
228,232,207,3
223,227,200,3
203,209,181,3
204,210,184,3
225,230,207,3
225,228,209,3
194,199,169,3
210,216,182,3
209,216,182,3
186,193,160,3
197,206,177,3
217,225,201,3
228,235,217,3
223,228,221,3
230,232,227,3
225,227,222,3
231,233,230,3
235,238,231,3
234,239,233,3
236,238,235,3
235,237,232,3
234,236,233,3
180,194,106,3
166,177,108,3
185,187,140,3
235,237,190,3
220,222,172,3
204,208,147,3
187,193,119,3
142,153,61,3
150,161,65,3
180,192,106,3
154,165,86,3
202,215,135,3
179,194,101,3
141,159,41,3
129,148,22,3
141,159,41,3
183,201,93,3
166,182,83,3
161,176,85,3
202,215,133,3
206,220,135,3
162,178,80,3
180,198,86,3
182,203,72,3
179,200,59,3
186,208,65,3
188,210,63,3
174,195,40,3
155,175,26,3
150,166,42,3
146,158,56,3
161,171,85,3
159,169,83,3
120,135,32,3
133,150,38,3
130,147,32,3
130,143,55,3
195,202,158,3
177,189,123,3
165,179,104,3
121,134,62,3
178,189,129,3
200,211,169,3
208,217,190,3
221,228,212,3
178,185,167,3
151,158,125,3
205,213,174,3
220,226,190,3
196,201,169,3
223,228,196,3
215,222,188,3
197,205,168,3
194,202,163,3
213,221,184,3
228,233,203,3
204,209,177,3
202,210,169,3
217,226,181,3
183,191,150,3
161,169,132,3
192,202,168,3
220,229,198,3
221,225,211,3
213,215,210,3
227,229,226,3
234,236,233,3
229,232,223,3
236,239,228,3
234,239,232,3
232,237,230,3
234,239,233,3
165,179,94,3
180,181,139,3
199,202,145,3
209,214,147,3
212,218,144,3
167,177,90,3
136,149,44,3
154,170,61,3
169,183,86,3
159,174,81,3
173,188,97,3
159,176,72,3
138,159,32,3
128,150,15,3
138,159,32,3
170,189,71,3
165,183,75,3
169,186,84,3
180,195,100,3
159,175,77,3
135,152,46,3
159,177,59,3
165,185,51,3
176,196,49,3
181,202,47,3
181,202,39,3
176,197,30,3
148,168,11,3
120,137,9,3
121,134,29,3
141,151,65,3
166,175,96,3
143,155,71,3
135,147,61,3
140,153,65,3
160,169,102,3
188,193,161,3
156,165,118,3
164,175,119,3
114,124,71,3
179,189,139,3
196,207,165,3
203,213,179,3
210,218,194,3
158,166,142,3
159,166,132,3
203,211,170,3
211,217,179,3
164,170,132,3
198,204,166,3
198,207,164,3
200,209,162,3
188,200,150,3
197,209,161,3
224,232,195,3
181,187,149,3
212,222,172,3
215,225,173,3
152,161,116,3
141,149,108,3
189,199,162,3
211,221,184,3
219,224,204,3
208,211,200,3
228,230,225,3
236,236,236,3
232,232,232,3
235,237,234,3
234,236,231,3
224,227,218,3
230,233,222,3
233,238,232,3
232,237,231,3
162,175,96,3
217,223,163,3
175,183,108,3
182,192,106,3
195,205,116,3
170,182,84,3
159,173,60,3
156,173,58,3
165,181,74,3
178,195,91,3
176,193,87,3
165,185,70,3
150,174,38,3
132,157,14,3
119,143,7,3
147,170,40,3
177,197,74,3
193,212,96,3
155,173,63,3
118,136,26,3
125,142,28,3
152,168,46,3
159,177,41,3
169,187,39,3
175,196,33,3
176,195,26,3
171,191,18,3
148,165,9,3
118,134,9,3
122,137,36,3
117,129,43,3
127,136,69,3
199,209,175,3
188,198,161,3
203,213,176,3
136,146,109,3
157,168,126,3
206,217,174,3
199,207,168,3
128,135,93,3
168,176,129,3
177,187,134,3
202,213,153,3
187,201,139,3
198,211,155,3
224,232,191,3
165,173,132,3
213,223,171,3
199,209,156,3
131,143,95,3
148,159,116,3
204,215,173,3
203,214,174,3
220,231,191,3
214,220,194,3
202,207,187,3
222,224,211,3
236,237,229,3
229,231,220,3
203,206,197,3
202,205,196,3
235,238,231,3
218,224,214,3
221,226,219,3
232,239,231,3
232,239,232,3
161,173,101,3
231,236,178,3
213,222,143,3
194,205,113,3
179,190,96,3
155,169,71,3
156,171,68,3
166,183,79,3
158,174,76,3
187,202,107,3
196,213,119,3
181,199,100,3
163,182,75,3
145,164,56,3
121,140,35,3
126,145,37,3
177,197,76,3
184,204,79,3
133,152,36,3
114,132,20,3
160,177,63,3
161,177,55,3
163,179,46,3
155,173,25,3
157,175,15,3
167,185,21,3
158,174,13,3
134,149,8,3
132,144,44,3
146,156,83,3
118,127,64,3
104,110,66,3
189,198,167,3
181,193,147,3
179,191,141,3
119,132,79,3
165,178,125,3
204,216,166,3
200,209,162,3
121,129,80,3
145,154,99,3
158,170,106,3
205,218,149,3
191,207,136,3
200,214,152,3
229,238,193,3
164,173,128,3
202,213,155,3
184,196,134,3
137,150,94,3
165,177,127,3
207,219,171,3
198,210,164,3
213,225,179,3
196,204,165,3
186,193,159,3
225,230,200,3
221,225,198,3
233,237,212,3
228,232,207,3
196,201,179,3
198,202,185,3
227,230,219,3
210,216,206,3
218,223,217,3
161,171,108,3
222,228,184,3
216,228,144,3
158,170,84,3
122,134,50,3
166,177,101,3
181,192,123,3
156,167,101,3
183,195,133,3
186,197,139,3
161,178,74,3
160,180,59,3
128,146,34,3
134,152,44,3
184,200,91,3
157,172,55,3
151,167,35,3
150,167,26,3
157,173,23,3
167,183,35,3
155,169,30,3
135,147,39,3
197,207,172,3
167,180,126,3
138,154,89,3
128,145,75,3
190,205,138,3
193,208,143,3
221,233,171,3
206,217,157,3
132,143,83,3
132,144,80,3
155,168,98,3
220,234,159,3
197,213,140,3
179,194,127,3
227,239,189,3
173,186,133,3
181,196,127,3
165,181,106,3
144,159,90,3
167,181,119,3
191,204,148,3
194,207,154,3
220,230,178,3
215,225,173,3
175,186,130,3
178,189,131,3
223,232,177,3
209,218,165,3
214,221,170,3
218,225,181,3
196,204,165,3
198,205,172,3
217,221,204,3
209,215,203,3
226,231,225,3
166,174,127,3
196,202,154,3
197,205,145,3
146,154,94,3
157,168,99,3
136,151,60,3
119,133,48,3
134,148,63,3
157,170,80,3
160,174,77,3
160,172,70,3
158,171,66,3
166,177,72,3
169,180,76,3
164,174,78,3
162,167,101,3
187,197,162,3
159,172,116,3
128,146,72,3
138,157,76,3
199,215,142,3
198,213,144,3
216,228,162,3
196,208,142,3
129,142,73,3
136,149,77,3
175,190,109,3
191,208,128,3
161,177,106,3
202,216,157,3
182,196,135,3
174,191,113,3
149,167,83,3
133,150,70,3
153,169,98,3
182,196,135,3
214,227,173,3
210,220,167,3
181,192,134,3
171,184,115,3
185,199,124,3
192,204,128,3
179,191,117,3
189,198,133,3
208,217,160,3
197,205,156,3
198,206,165,3
213,218,195,3
215,221,207,3
139,149,88,3
174,184,121,3
170,183,127,3
145,164,85,3
143,162,80,3
188,205,137,3
207,223,161,3
223,237,175,3
197,212,145,3
127,140,68,3
136,151,70,3
178,198,103,3
218,238,141,3
187,206,116,3
153,170,90,3
173,188,121,3
189,204,135,3
160,178,92,3
124,143,51,3
124,142,58,3
155,171,98,3
189,203,142,3
194,204,151,3
146,158,96,3
171,183,107,3
192,206,119,3
160,173,81,3
141,154,66,3
156,167,91,3
190,200,137,3
202,211,158,3
208,217,174,3
229,236,202,3
202,208,182,3
216,223,207,3
226,231,225,3
178,192,133,3
148,167,85,3
139,159,74,3
158,174,109,3
194,209,150,3
224,238,177,3
189,204,137,3
136,150,73,3
125,141,52,3
166,187,84,3
190,212,104,3
182,203,102,3
158,177,85,3
158,175,95,3
194,211,131,3
145,165,70,3
105,125,26,3
133,152,62,3
175,192,114,3
204,218,157,3
222,235,181,3
192,203,145,3
134,147,78,3
156,169,87,3
184,199,104,3
137,152,51,3
134,148,51,3
143,155,73,3
180,191,122,3
205,215,155,3
204,214,164,3
224,232,193,3
186,193,162,3
207,215,192,3
228,233,226,3
232,239,231,3
230,237,230,3
180,194,132,3
151,171,82,3
123,144,53,3
112,129,61,3
165,180,123,3
209,223,164,3
182,197,130,3
144,159,76,3
122,140,41,3
143,165,54,3
159,182,65,3
163,186,72,3
156,178,70,3
151,171,74,3
181,201,106,3
134,155,50,3
115,136,31,3
147,167,72,3
180,198,116,3
214,229,164,3
205,218,149,3
139,153,74,3
132,148,59,3
156,174,74,3
147,164,58,3
148,165,61,3
147,160,72,3
177,189,113,3
193,204,136,3
183,194,136,3
205,214,167,3
182,190,153,3
208,217,188,3
232,239,221,3
220,225,219,3
231,236,230,3
218,223,217,3
227,232,226,3
233,239,229,3
228,234,220,3
232,238,226,3
226,231,224,3
231,238,231,3
230,237,229,3
230,237,229,3
160,173,120,3
143,162,81,3
108,128,43,3
85,102,34,3
147,162,103,3
190,204,145,3
175,190,123,3
155,169,90,3
127,144,52,3
134,155,52,3
150,173,59,3
154,178,54,3
147,171,49,3
137,159,50,3
160,181,76,3
134,156,45,3
125,147,38,3
145,165,66,3
172,190,106,3
209,224,157,3
210,224,147,3
139,154,71,3
119,134,49,3
147,163,74,3
157,172,77,3
152,167,72,3
158,170,84,3
172,185,105,3
177,191,114,3
167,180,111,3
181,192,136,3
193,202,157,3
221,231,194,3
228,237,210,3
207,213,199,3
202,208,198,3
227,233,219,3
214,220,206,3
221,227,213,3
232,239,223,3
226,234,213,3
227,235,212,3
229,237,216,3
232,239,223,3
222,229,221,3
220,225,219,3
231,238,231,3
230,238,227,3
231,238,230,3
230,237,229,3
232,239,231,3
119,136,68,3
81,97,32,3
136,152,89,3
169,183,122,3
166,180,118,3
153,165,99,3
113,126,54,3
136,150,71,3
157,175,76,3
159,184,54,3
142,168,32,3
138,159,42,3
150,170,59,3
140,160,47,3
127,146,38,3
137,157,58,3
166,184,100,3
195,210,141,3
206,221,152,3
185,200,119,3
133,148,65,3
134,147,78,3
159,171,105,3
141,152,83,3
132,144,70,3
142,154,78,3
157,170,90,3
161,176,93,3
164,178,99,3
166,178,112,3
203,214,158,3
223,232,187,3
220,227,193,3
204,212,188,3
198,206,185,3
219,227,203,3
206,214,190,3
205,213,190,3
226,234,210,3
228,236,212,3
212,220,196,3
221,229,206,3
226,233,215,3
218,224,212,3
219,225,215,3
234,239,232,3
228,233,226,3
230,235,228,3
233,239,227,3
229,237,226,3
230,238,227,3
229,237,224,3
231,238,231,3
169,173,146,3
138,153,94,3
87,104,36,3
111,128,60,3
139,153,94,3
155,181,48,3
146,175,25,3
139,161,34,3
136,157,38,3
143,164,45,3
132,152,37,3
127,148,45,3
164,183,93,3
197,213,138,3
185,201,126,3
144,160,72,3
127,142,61,3
146,158,84,3
158,172,93,3
159,173,98,3
148,160,94,3
197,208,150,3
217,227,177,3
213,221,180,3
207,217,182,3
207,217,183,3
226,236,199,3
187,198,158,3
184,194,157,3
227,237,202,3
204,214,180,3
214,223,194,3
214,222,198,3
208,215,197,3
216,223,207,3
227,233,221,3
217,222,215,3
233,239,229,3
231,239,224,3
229,237,224,3
229,237,226,3
229,236,229,3
230,237,230,3
230,237,230,3
228,235,228,3
229,236,229,3
179,182,151,3
156,171,112,3
101,119,45,3
95,112,42,3
142,154,104,3
160,185,55,3
138,168,10,3
134,158,20,3
129,152,22,3
149,172,42,3
150,172,48,3
132,154,43,3
169,189,90,3
212,230,146,3
175,193,109,3
122,142,47,3
122,139,61,3
147,158,92,3
153,163,100,3
143,153,93,3
137,147,94,3
185,195,145,3
221,230,183,3
222,231,186,3
215,226,183,3
213,225,179,3
174,187,131,3
168,181,127,3
224,237,184,3
203,215,167,3
195,206,164,3
206,216,182,3
208,217,190,3
216,224,203,3
223,230,214,3
207,210,201,3
218,220,215,3
215,217,212,3
232,238,228,3
229,238,221,3
230,239,222,3
231,239,226,3
229,236,228,3
228,235,228,3
233,238,232,3
232,237,231,3
233,238,231,3
231,236,229,3
230,235,229,3
169,183,124,3
125,141,68,3
107,122,55,3
138,149,106,3
156,176,63,3
137,162,19,3
132,154,28,3
119,140,21,3
134,155,36,3
159,180,61,3
144,164,51,3
146,167,62,3
187,203,114,3
157,175,89,3
122,139,45,3
140,153,81,3
160,167,123,3
226,236,186,3
203,213,160,3
190,204,143,3
192,205,136,3
176,192,121,3
176,189,120,3
200,215,150,3
222,234,172,3
201,215,156,3
182,192,140,3
210,221,178,3
222,229,195,3
219,228,199,3
229,234,211,3
219,224,204,3
201,205,191,3
221,224,215,3
224,226,221,3
210,212,207,3
212,215,208,3
219,222,211,3
224,231,213,3
217,226,207,3
229,238,221,3
232,239,231,3
223,228,222,3
232,237,230,3
230,236,226,3
221,227,217,3
231,236,230,3
157,168,110,3
156,168,104,3
129,140,80,3
141,149,108,3
150,163,83,3
135,152,50,3
136,151,60,3
130,144,57,3
127,142,51,3
150,166,68,3
142,159,55,3
130,149,44,3
151,166,75,3
135,150,65,3
126,140,55,3
149,160,94,3
196,204,153,3
188,199,133,3
168,182,105,3
164,177,95,3
185,200,117,3
177,189,113,3
177,190,118,3
208,219,151,3
210,222,156,3
184,194,134,3
211,222,166,3
225,233,186,3
223,231,192,3
215,220,188,3
202,206,181,3
217,220,199,3
229,232,215,3
214,216,202,3
202,204,190,3
209,214,194,3
232,237,214,3
233,238,216,3
231,239,216,3
213,221,200,3
205,213,192,3
223,231,207,3
233,239,227,3
211,216,210,3
223,230,214,3
212,218,204,3
227,233,223,3
226,231,224,3
218,223,217,3
217,222,216,3
225,230,224,3
229,234,228,3
148,156,107,3
180,188,137,3
132,148,49,3
118,136,28,3
130,146,47,3
112,127,36,3
111,124,44,3
169,177,128,3
173,185,111,3
172,186,98,3
181,196,103,3
190,205,114,3
183,197,110,3
165,178,96,3
204,216,140,3
185,196,128,3
200,210,149,3
226,235,180,3
211,219,170,3
185,192,150,3
194,200,162,3
231,236,204,3
232,236,209,3
205,209,184,3
190,194,169,3
213,220,187,3
216,223,192,3
210,216,188,3
202,210,186,3
205,213,189,3
222,231,202,3
204,210,196,3
201,207,195,3
227,233,223,3
218,224,214,3
224,230,220,3
231,236,229,3
233,238,231,3
227,232,226,3
227,232,226,3
219,225,211,3
210,217,199,3
213,220,202,3
222,228,214,3
223,229,217,3
220,226,214,3
218,224,214,3
224,230,220,3
230,236,226,3
230,235,228,3
229,234,228,3
137,143,105,3
193,198,166,3
119,135,36,3
108,128,7,3
129,148,33,3
93,110,8,3
120,133,54,3
172,179,135,3
169,182,103,3
154,169,74,3
179,195,96,3
181,198,96,3
182,199,97,3
165,181,83,3
184,198,111,3
225,238,159,3
173,185,113,3
188,199,133,3
223,233,173,3
199,208,151,3
161,170,113,3
197,206,153,3
230,238,191,3
227,234,193,3
200,206,168,3
182,188,150,3
208,216,175,3
200,208,171,3
191,198,164,3
207,217,182,3
213,223,189,3
218,227,196,3
230,239,210,3
204,213,186,3
201,209,185,3
221,229,205,3
206,214,193,3
213,220,202,3
221,228,212,3
231,238,222,3
221,227,213,3
197,203,189,3
191,197,183,3
232,238,224,3
233,239,225,3
209,216,200,3
201,208,190,3
215,222,204,3
216,223,205,3
220,227,209,3
222,229,213,3
220,226,212,3
224,230,216,3
232,238,226,3
228,234,224,3
227,232,225,3
230,235,228,3
225,230,224,3
131,148,46,3
124,144,21,3
139,156,54,3
106,119,39,3
141,150,93,3
172,184,112,3
159,174,81,3
166,183,81,3
163,181,73,3
175,194,79,3
157,175,67,3
151,166,73,3
181,194,112,3
161,174,95,3
159,171,99,3
200,211,143,3
185,196,130,3
163,174,106,3
217,228,162,3
219,229,169,3
216,225,170,3
202,211,156,3
178,187,132,3
185,196,140,3
228,238,185,3
182,191,144,3
179,188,145,3
219,231,185,3
220,231,188,3
205,216,176,3
220,230,193,3
222,232,195,3
215,226,186,3
204,215,173,3
203,214,174,3
208,218,181,3
203,213,179,3
208,217,188,3
222,231,204,3
209,218,191,3
186,195,168,3
198,206,182,3
228,236,215,3
208,216,195,3
205,213,190,3
218,226,203,3
210,218,194,3
215,223,199,3
222,230,207,3
223,231,210,3
225,232,214,3
228,234,222,3
229,235,225,3
231,236,229,3
226,231,225,3
228,233,227,3
143,161,53,3
134,153,37,3
185,198,118,3
167,183,84,3
151,170,55,3
164,184,63,3
174,193,78,3
149,165,67,3
148,162,75,3
169,182,100,3
153,166,86,3
174,186,110,3
178,190,114,3
185,198,119,3
216,227,158,3
199,210,142,3
196,208,136,3
176,188,114,3
164,178,103,3
197,210,140,3
166,178,116,3
179,190,132,3
219,232,176,3
215,228,172,3
191,204,148,3
192,205,149,3
203,216,163,3
222,235,181,3
190,204,145,3
174,188,129,3
209,222,166,3
200,213,160,3
196,208,160,3
214,225,182,3
199,210,168,3
177,188,148,3
206,216,181,3
224,234,200,3
208,217,186,3
201,210,181,3
212,221,190,3
223,232,201,3
207,217,183,3
208,218,184,3
215,224,195,3
222,231,204,3
227,235,212,3
229,235,223,3
231,237,227,3
233,238,232,3
191,192,184,3
142,160,48,3
135,153,41,3
194,204,141,3
164,181,79,3
141,160,42,3
150,169,51,3
174,192,82,3
148,163,72,3
120,133,53,3
178,190,114,3
159,172,93,3
149,162,80,3
165,179,92,3
192,206,119,3
226,239,157,3
210,222,148,3
177,189,113,3
180,193,111,3
179,193,106,3
163,179,91,3
169,184,101,3
174,187,115,3
203,216,147,3
215,230,163,3
207,222,155,3
191,206,139,3
164,179,112,3
190,205,138,3
219,234,165,3
174,190,115,3
162,179,101,3
212,228,153,3
205,221,148,3
191,206,139,3
210,224,163,3
194,207,151,3
167,180,127,3
211,223,173,3
212,224,178,3
180,191,149,3
187,197,160,3
217,227,192,3
226,236,202,3
205,215,180,3
198,208,173,3
202,212,178,3
216,225,196,3
227,235,211,3
231,237,223,3
230,236,224,3
231,237,227,3
142,143,135,3
183,184,179,3
156,174,64,3
133,151,41,3
164,181,77,3
146,166,41,3
145,163,51,3
168,183,88,3
156,168,96,3
128,138,77,3
179,189,129,3
156,167,99,3
139,153,65,3
150,166,68,3
175,190,97,3
199,213,128,3
197,209,135,3
169,181,105,3
163,177,90,3
173,188,95,3
167,182,91,3
153,167,80,3
190,204,125,3
206,220,143,3
197,211,136,3
200,215,146,3
160,176,105,3
183,197,120,3
202,217,132,3
167,184,92,3
168,185,91,3
213,230,134,3
208,225,133,3
195,210,125,3
216,230,153,3
187,200,130,3
157,169,103,3
215,227,163,3
204,215,155,3
162,172,120,3
183,192,149,3
225,232,199,3
225,232,201,3
200,210,176,3
183,193,159,3
183,192,161,3
204,213,184,3
222,231,204,3
229,237,213,3
230,238,215,3
231,239,218,3
221,228,210,3
217,224,208,3
227,234,218,3
233,239,227,3
234,239,232,3
159,175,77,3
136,152,53,3
169,182,102,3
161,177,78,3
149,162,80,3
159,174,79,3
154,172,62,3
166,183,81,3
190,204,119,3
193,203,142,3
179,188,131,3
152,163,95,3
154,166,90,3
160,173,93,3
140,154,69,3
193,208,125,3
188,204,116,3
182,197,112,3
206,223,143,3
170,188,106,3
167,184,92,3
171,189,90,3
155,173,74,3
164,182,80,3
201,220,115,3
196,215,110,3
196,214,115,3
222,238,149,3
178,192,113,3
148,161,89,3
214,227,158,3
199,211,145,3
155,167,105,3
187,198,142,3
220,228,187,3
194,205,163,3
171,182,140,3
166,177,135,3
192,203,161,3
215,226,186,3
221,231,194,3
223,233,199,3
227,236,207,3
208,217,190,3
201,209,186,3
213,221,200,3
225,232,216,3
229,235,225,3
233,238,232,3
133,146,67,3
164,180,81,3
157,177,56,3
161,179,71,3
190,203,123,3
152,164,92,3
191,207,119,3
210,228,129,3
170,188,88,3
167,185,83,3
203,220,124,3
178,196,97,3
152,171,66,3
151,170,63,3
144,162,63,3
158,176,77,3
189,208,103,3
181,200,93,3
192,211,106,3
217,234,138,3
173,187,108,3
142,155,86,3
209,221,157,3
199,211,147,3
156,169,99,3
191,204,134,3
219,231,167,3
189,203,142,3
161,175,114,3
159,174,109,3
182,197,132,3
208,223,158,3
211,225,166,3
211,224,171,3
220,231,188,3
195,205,170,3
191,200,171,3
205,213,189,3
225,233,212,3
232,238,224,3
226,232,222,3
225,232,225,3
139,151,77,3
158,173,78,3
154,173,58,3
165,181,83,3
176,187,121,3
181,190,133,3
203,219,131,3
195,214,107,3
150,170,57,3
152,172,57,3
197,217,106,3
175,195,84,3
148,169,52,3
154,174,61,3
158,176,76,3
164,182,83,3
172,191,84,3
169,189,78,3
172,192,79,3
201,220,115,3
176,191,110,3
159,172,103,3
207,219,157,3
188,200,134,3
152,166,89,3
181,196,113,3
201,216,133,3
180,195,114,3
162,180,98,3
158,176,90,3
191,209,123,3
194,212,128,3
180,197,119,3
194,209,142,3
